"freq","word6","word5","word4","word3","word2","word1"
1e+06,"season","holiday","this","conservancy","nature","the"
1e+06,"york","new","of","authority","port","the"
1e+06,"spirit","holy","the","of","power","the"
1e+06,"fame","of","hall","football","pro","the"
1e+06,"row","a","in","year","third","the"
1e+06,"his","gave","he","that","world","the"
1e+06,"who","there","out","people","are","there"
1e+06,"be","to","seem","not","does","there"
1e+06,"of","lot","a","been","have","there"
1e+06,"leave","and","path","no","is","there"
1e+06,"to","able","be","will","i","think"
1e+06,"with","do","to","nothing","has","this"
1e+06,"beauty","the","in","believe","who","those"
1e+06,"you","with","share","would","i","thought"
1e+06,"there","out","dads","the","all","to"
1e+06,"there","out","mothers","the","all","to"
1e+06,"illegally","country","the","in","be","to"
1e+06,"limb","a","on","out","go","to"
1e+06,"better","a","world","the","make","to"
1e+06,"up","come","you","what","see","to"
1e+06,"construction","under","always","is","success","to"
1e+06,"the","in","believe","who","those","to"
1e+06,"morning","the","in","up","wake","to"
1e+06,"worse","the","for","turn","a","took"
1e+06,"on","deals","great","offers","express","toothbrush"
1e+06,"by","you","to","brought","tweet","traffic"
1e+06,"out","shout","a","give","to","want"
1e+06,"of","block","the","in","arrested","was"
1e+06,"of","process","the","in","are","we"
1e+06,"love","we","kylie","you","love","we"
1e+06,"to","up","been","have","i","what"
1e+06,"do","to","what","do","to","what"
1e+06,"who","those","because","feel","you","what"
1e+06,"like","feel","not","do","i","when"
1e+06,"and","path","no","is","there","where"
1e+06,"on","tv","qatar","on","aired","which"
1e+06,"of","beauty","the","in","believe","who"
1e+06,"do","we","what","do","we","why"
1e+06,"luck","of","best","the","you","wish"
1e+06,"true","come","dream","a","be","would"
1e+06,"said","i","if","lying","be","would"
1e+06,"to","old","too","never","are","you"
1e+06,"one","only","the","not","are","you"
1e+06,"mind","who","those","because","feel","you"
1e+06,"twitter","on","creation","poised","following","you"
1e+06,"for","pay","you","what","get","you"
1e+06,"yourself","creating","about","is","life","yourself"
1e+06,"time","the","at","idea","good","a"
1e+06,"way","long","a","goes","little","a"
1e+06,"he","where","not","is","man","a"
1e+06,"brought","things","small","of","series","a"
1e+06,"like","look","would","he","son","a"
1e+06,"the","in","report","a","to","according"
1e+06,"the","with","familiar","people","to","according"
1e+06,"service","weather","national","the","to","according"
1e+06,"boston","add","boston","add","boston","add"
1e+06,"do","so","time","the","on","agreed"
1e+06,"qatar","on","aired","which","qaradhawi","al"
1e+06,"life","my","of","days","the","all"
1e+06,"get","can","we","help","the","all"
1e+06,"is","do","to","have","they","all"
1e+06,"team","dance","lotus","the","with","along"
1e+06,"for","lookout","the","on","always","am"
1e+06,"i","hope","i","today","going","am"
1e+06,"life","my","with","doing","i","am"
1e+06,"love","i","beast","is","saying","am"
1e+06,"loss","your","for","sorry","so","am"
1e+06,"mexico","muchlove","please","me","notice","amazin"
1e+06,"i","talented","and","sexy","and","amazing"
1e+06,"say","to","people","first","the","among"
1e+06,"style","span","lt","amp","gt","amp"
1e+06,"span","lt","amp","goog","gt","amp"
1e+06,"none","background","style","span","gt","amp"
1e+06,"gt","amp","word","spellcheck","gt","amp"
1e+06,"to","able","been","not","have","and"
1e+06,"be","would","it","thought","i","and"
1e+06,"love","i","talented","and","sexy","and"
1e+06,"highest","and","egalitarian","of","spirit","and"
1e+06,"know","you","thing","next","the","and"
1e+06,"hit","base","a","is","there","and"
1e+06,"not","do","matter","who","those","and"
1e+06,"off","all","it","top","to","and"
1e+06,"a","for","dc","washington","to","and"
1e+06,"so","do","to","continue","will","and"
1e+06,"russett","andrea","love","i","russett","andrea"
1e+06,"performance","your","for","excited","you","are"
1e+06,"omg","today","to","heading","you","are"
1e+06,"a","sends","late","being","late","arrive"
1e+06,"door","the","out","walked","i","as"
1e+06,"after","well","beating","time","a","at"
1e+06,"not","do","i","age","my","at"
1e+06,"on","going","is","what","of","aware"
1e+06,"until","or","minutes","about","for","bake"
1e+06,"is","drink","first","your","and","bartender"
1e+06,"chicago","of","university","the","program","basic"
1e+06,"to","people","first","the","among","be"
1e+06,"saying","am","i","what","beast","be"
1e+06,"meet","you","everyone","for","kind","be"
1e+06,"time","of","lot","a","spending","be"
1e+06,"today","to","heading","you","are","beach"
1e+06,"today","going","am","i","cause","beach"
1e+06,"swag","kidrauhl","you","love","i","beast"
1e+06,"is","saying","am","i","what","beast"
1e+06,"to","want","not","do","they","because"
1e+06,"not","do","mind","who","those","because"
1e+06,"time","of","lot","a","spending","been"
1e+06,"message","negative","a","sends","late","being"
1e+06,"it","see","i","when","it","believe"
1e+06,"you","following","now","guide","wine","better"
1e+06,"kind","what","please","her","to","birthday"
1e+06,"sexy","and","amazing","so","ur","birthday"
1e+06,"punked","get","can","he","saying","boy"
1e+06,"please","me","notice","amazin","is","boyfriend"
1e+06,"beast","be","to","going","is","boyfriend"
1e+06,"so","twitter","my","is","here","but"
1e+06,"to","forward","looking","am","i","but"
1e+06,"it","worth","be","will","it","but"
1e+06,"is","failure","to","key","the","but"
1e+06,"to","want","not","do","you","but"
1e+06,"did","he","and","punked","get","can"
1e+06,"the","in","comment","game","free","candyswipe"
1e+06,"attitude","your","change","it","change","cannot"
1e+06,"light","only","darkness","out","drive","cannot"
1e+06,"going","is","boyfriend","now","wait","cant"
1e+06,"i","today","going","am","i","cause"
1e+06,"services","medicaid","and","medicare","for","centers"
1e+06,"left","characters","left","characters","left","characters"
1e+06,"all","to","and","all","to","christmas"
1e+06,"latter","of","christ","jesus","of","church"
1e+06,"background","style","span","lt","amp","class"
1e+06,"diary","exercise","and","food","her","completed"
1e+06,"for","high","on","cook","and","cover"
1e+06,"only","darkness","out","drive","cannot","darkness"
1e+06,"that","do","can","light","only","darkness"
1e+06,"with","be","th","the","may","day"
1e+06,"for","thankful","am","i","of","day"
1e+06,"meet","and","concert","a","for","dc"
1e+06,"to","going","am","i","that","decided"
1e+06,"services","family","and","children","of","department"
1e+06,"education","secondary","and","elementary","of","department"
1e+06,"be","still","would","i","exist","did"
1e+06,"this","surprise","our","like","you","did"
1e+06,"duty","of","line","the","in","died"
1e+06,"an","not","is","therefore","excellence","do"
1e+06,"late","being","late","arrive","not","do"
1e+06,"my","enter","me","let","not","do"
1e+06,"who","those","and","matter","not","do"
1e+06,"up","wake","to","want","not","do"
1e+06,"do","to","have","you","what","do"
1e+06,"a","change","to","take","it","does"
1e+06,"dd","like","boyz","the","do","donuts"
1e+06,"first","the","among","be","today","drinks"
1e+06,"can","light","only","darkness","out","drive"
1e+06,"democracy","of","form","highest","and","egalitarian"
1e+06,"you","send","will","i","and","email"
1e+06,"a","have","all","you","hope","everyone"
1e+06,"act","an","not","is","therefore","excellence"
1e+06,"boyfriend","of","performance","your","for","excited"
1e+06,"holding","be","still","would","i","exist"
1e+06,"truth","and","grace","of","full","father"
1e+06,"of","rest","the","of","day","first"
1e+06,"secret","the","say","to","people","first"
1e+06,"year","this","of","months","three","first"
1e+06,"fun","having","are","you","when","flies"
1e+06,"much","so","mean","would","me","follow"
1e+06,"following","now","guide","wine","better","following"
1e+06,"half","a","and","week","a","for"
1e+06,"fighting","is","meet","you","everyone","for"
1e+06,"forward","look","i","follow","the","for"
1e+06,"know","us","let","follow","the","for"
1e+06,"that","all","of","love","the","for"
1e+06,"by","swing","hours","next","the","for"
1e+06,"position","scoring","in","runners","with","for"
1e+06,"on","boyfriend","of","performance","your","for"
1e+06,"dimora","jimmy","commissioner","county","cuyahoga","former"
1e+06,"the","among","be","today","drinks","free"
1e+06,"android","the","in","comment","game","free"
1e+06,"kid","a","was","i","when","from"
1e+06,"of","swing","the","into","back","getting"
1e+06,"the","of","one","as","down","go"
1e+06,"no","is","there","where","instead","go"
1e+06,"i","what","beast","be","to","going"
1e+06,"of","lot","a","have","to","going"
1e+06,"get","i","hope","i","today","going"
1e+06,"gt","amp","span","lt","amp","goog"
1e+06,"night","last","you","meet","to","great"
1e+06,"background","style","span","lt","amp","gt"
1e+06,"amp","span","lt","amp","goog","gt"
1e+06,"repeat","none","background","style","span","gt"
1e+06,"amp","gt","amp","word","spellcheck","gt"
1e+06,"to","going","am","i","what","guess"
1e+06,"it","like","anything","seen","never","had"
1e+06,"and","amazing","so","ur","birthday","happy"
1e+06,"i","exist","did","after","ever","happy"
1e+06,"head","my","in","stuck","been","has"
1e+06,"day","is","mother","great","a","have"
1e+06,"the","at","time","great","a","have"
1e+06,"so","time","the","on","agreed","have"
1e+06,"it","eat","and","cake","your","have"
1e+06,"he","and","punked","get","can","he"
1e+06,"hope","i","omg","today","to","heading"
1e+06,"for","diary","exercise","and","food","her"
1e+06,"donuts","of","kind","what","please","her"
1e+06,"follow","so","twitter","my","is","here"
1e+06,"up","came","i","what","is","here"
1e+06,"follow","please","you","are","how","hi"
1e+06,"season","the","of","homer","first","his"
1e+06,"movie","full","online","watch","movie","hollywood"
1e+06,"cause","beach","miami","is","it","hope"
1e+06,"me","to","mean","you","much","how"
1e+06,"home","at","stay","a","am","i"
1e+06,"progress","in","work","a","am","i"
1e+06,"life","my","with","doing","am","i"
1e+06,"not","do","i","glad","am","i"
1e+06,"hope","i","today","going","am","i"
1e+06,"those","of","one","having","am","i"
1e+06,"to","forward","looking","not","am","i"
1e+06,"up","this","making","not","am","i"
1e+06,"i","beast","is","saying","am","i"
1e+06,"not","did","i","sorry","am","i"
1e+06,"be","will","there","sure","am","i"
1e+06,"to","best","my","trying","am","i"
1e+06,"of","power","the","in","believe","i"
1e+06,"time","last","the","remember","cannot","i"
1e+06,"down","it","put","not","could","i"
1e+06,"time","the","all","it","do","i"
1e+06,"of","out","kick","a","get","i"
1e+06,"to","want","i","up","grow","i"
1e+06,"night","last","dream","a","had","i"
1e+06,"lot","a","thinking","been","have","i"
1e+06,"of","lot","a","had","have","i"
1e+06,"beach","miami","is","it","hope","i"
1e+06,"is","this","you","met","just","i"
1e+06,"to","going","was","it","knew","i"
1e+06,"love","i","russett","andrea","love","i"
1e+06,"out","turned","it","how","love","i"
1e+06,"to","able","be","not","might","i"
1e+06,"right","something","doing","be","must","i"
1e+06,"of","rid","get","to","need","i"
1e+06,"there","did","you","what","see","i"
1e+06,"specific","more","been","have","should","i"
1e+06,"of","one","single","every","suscribed","i"
1e+06,"to","going","is","it","think","i"
1e+06,"agree","all","can","we","think","i"
1e+06,"am","i","when","sleep","will","i"
1e+06,"me","follow","would","he","wish","i"
1e+06,"out","point","to","like","would","i"
1e+06,"i","where","be","not","would","i"
1e+06,"far","that","go","not","would","i"
1e+06,"you","holding","be","still","would","i"
1e+06,"exist","did","after","ever","happy","if"
1e+06,"will","they","it","build","you","if"
1e+06,"to","project","your","upload","you","if"
1e+06,"to","me","like","would","you","if"
1e+06,"word","the","of","sense","every","in"
1e+06,"office","post","the","at","line","in"
1e+06,"to","able","be","to","order","in"
1e+06,"louis","st","of","city","the","in"
1e+06,"of","months","three","first","the","in"
1e+06,"woods","the","of","neck","your","in"
1e+06,"path","no","is","there","where","instead"
1e+06,"to","related","account","awsome","a","is"
1e+06,"to","related","account","sexy","a","is"
1e+06,"muchlove","please","me","notice","amazin","is"
1e+06,"kidrauhl","you","love","i","beast","is"
1e+06,"am","i","cause","beach","miami","is"
1e+06,"me","retweet","will","someday","my","is"
1e+06,"me","follow","so","twitter","my","is"
1e+06,"mind","my","in","doubt","no","is"
1e+06,"progress","in","work","a","still","is"
1e+06,"to","trying","was","i","what","is"
1e+06,"hear","to","like","we","what","is"
1e+06,"it","of","make","you","what","is"
1e+06,"for","warning","thunderstorm","severe","a","issued"
1e+06,"with","do","to","something","had","it"
1e+06,"past","the","in","been","has","it"
1e+06,"with","do","to","something","has","it"
1e+06,"the","in","step","a","is","it"
1e+06,"that","as","simple","as","is","it"
1e+06,"i","cause","beach","miami","is","it"
1e+06,"be","will","i","official","is","it"
1e+06,"to","way","best","the","is","it"
1e+06,"dinner","for","is","what","is","it"
1e+06,"me","amaze","to","ceases","never","it"
1e+06,"time","a","at","day","one","it"
1e+06,"time","long","a","me","took","it"
1e+06,"i","where","place","a","was","it"
1e+06,"those","of","one","just","was","it"
1e+06,"saints","day","latter","of","christ","jesus"
1e+06,"you","thank","joan","you","thank","joan"
1e+06,"time","hard","a","you","giving","just"
1e+06,"see","and","wait","to","have","just"
1e+06,"crazy","is","this","you","met","just"
1e+06,"to","trying","is","failure","to","key"
1e+06,"is","meet","you","everyone","for","kind"
1e+06,"boyz","the","do","donuts","of","kind"
1e+06,"of","lot","a","are","there","know"
1e+06,"to","going","am","i","what","know"
1e+06,"about","talking","are","you","what","know"
1e+06,"we","kylie","you","love","we","kylie"
1e+06,"do","to","want","i","thing","last"
1e+06,"negative","a","sends","late","being","late"
1e+06,"carl","free","lee","carl","free","lee"
